x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.14,2006-12-14 00:00:00,ON,2006,12,14,1,,-0.5,,2.5,,0.7,,,M,,M,,,0,,0,,0,,17,,89,,98,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.15,2006-12-15 00:00:00,ON,2006,12,15,-3.2,,-6.2,,-0.2,,0,,,M,,M,,,0,,0,,0,,21.2,,83,,95,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.16,2006-12-16 00:00:00,ON,2006,12,16,-3.2,,-6.8,,0.4,,5.5,,,M,,M,,,0,,0,,0,,21.2,,82,,99,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.17,2006-12-17 00:00:00,ON,2006,12,17,-4.6,,-10.2,,1,,3.2,,,M,,M,,,29,,35,,0,,22.6,,87,,99,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.18,2006-12-18 00:00:00,ON,2006,12,18,-9.6,,-12.6,,-6.5,,1.7,,,M,,M,,,0,,0,,0,,27.6,,81,,93,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.19,2006-12-19 00:00:00,ON,2006,12,19,-9.5,,-17,,-1.9,,1.6,,,M,,M,,,0,,0,,0,,27.5,,83,,92,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.20,2006-12-20 00:00:00,ON,2006,12,20,-2,,-7,,3.1,,0.6,,,M,,M,,,26,,61,,0,,20,,60,,86,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.21,2006-12-21 00:00:00,ON,2006,12,21,-10.3,,-13.7,,-6.8,,1.7,,,M,,M,,,27,,46,,0,,28.3,,57,,84,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.22,2006-12-22 00:00:00,ON,2006,12,22,-5,,-11.2,,1.2,,0.7,,,M,,M,,,0,,0,,0,,23,,51,,88,
-80.61805555555556,51.291666666666664,MOOSONEE RCS,6075435,6075435.2006.12.23,2006-12-23 00:00:00,ON,2006,12,23,-3.5,,-6.9,,0,,6.9,,,M,,M,,,0,,0,,0,,21.5,,78,,99,
