"station_name","x","y","year","month","mean_temp","max_temp","min_temp","total_precip","min_humidity","max_humidity"
"EARLTON A",-79.8488888888889,47.695,2020,11,1.17,5.24666666666667,-2.91666666666667,0.98,70.1,94.2
"EARLTON A",-79.8488888888889,47.695,2020,12,-8.66774193548387,-4.13870967741935,-13.1451612903226,0.254838709677419,72.2903225806452,92.3709677419355
"EARLTON A",-79.8488888888889,47.695,2021,1,-10.5096774193548,-6.7,-14.2612903225806,0.0838709677419355,74.7741935483871,90.3306451612903
"EARLTON A",-79.8488888888889,47.695,2021,2,-13.4928571428571,-6.91071428571429,-20.025,0.25,58,86.7946428571429
"EARLTON A",-79.8488888888889,47.695,2021,3,-3.74838709677419,2.84516129032258,-10.3258064516129,1.20645161290323,51.9516129032258,85.4516129032258
"EARLTON A",-79.8488888888889,47.695,2021,4,5.48666666666667,12.3433333333333,-1.40333333333333,0.486666666666667,42.0333333333333,86.3333333333333
"EARLTON A",-79.8488888888889,47.695,2021,5,10.7290322580645,17.7096774193548,3.69032258064516,1.43870967741935,39.1612903225806,88.741935483871
"EARLTON A",-79.8488888888889,47.695,2021,6,17.2833333333333,23.6233333333333,10.8933333333333,4.98,49.2666666666667,93.4666666666667
"EARLTON A",-79.8488888888889,47.695,2021,7,17.1774193548387,23.1483870967742,11.141935483871,6.85161290322581,55.1612903225806,97.0322580645161
"EARLTON A",-79.8488888888889,47.695,2021,8,19.4483870967742,25.3709677419355,13.4677419354839,1.08387096774194,55.6129032258064,96.741935483871
"EARLTON A",-79.8488888888889,47.695,2021,9,12.4133333333333,17.66,7.12,3.11333333333333,61.7666666666667,97.6333333333333
"EARLTON A",-79.8488888888889,47.695,2021,10,9.74838709677419,14.7677419354839,4.6741935483871,1.40322580645161,64.8064516129032,97.8709677419355
"EARLTON A",-79.8488888888889,47.695,2021,11,-1.8,2.33,-5.91333333333333,0.74,66.9333333333333,93.4333333333333
"EARLTON A",-79.8488888888889,47.695,2021,12,-9.26774193548387,-4.24193548387097,-14.2290322580645,0.803225806451613,71.2903225806452,91.258064516129
"EARLTON A",-79.8488888888889,47.695,2022,1,-20.858064516129,-13.5887096774194,-28.0564516129032,0.0129032258064516,66.7096774193548,85.1612903225806
"EARLTON A",-79.8488888888889,47.695,2022,2,-16.7321428571429,-9.08214285714286,-24.3357142857143,0.689285714285714,62.8214285714286,86.3214285714286
"EARLTON A",-79.8488888888889,47.695,2022,3,-6.6258064516129,-0.941935483870968,-12.2838709677419,1.58709677419355,57.6129032258064,88.741935483871
"EARLTON A",-79.8488888888889,47.695,2022,4,2.2,7.02,-2.64333333333333,1.54666666666667,47.7666666666667,89.5333333333333
"EARLTON A",-79.8488888888889,47.695,2022,5,13.1032258064516,20.1806451612903,5.97741935483871,2.24516129032258,40.3548387096774,89.8064516129032
"EARLTON A",-79.8488888888889,47.695,2022,6,16.0833333333333,22.3066666666667,9.82333333333333,2.65666666666667,48.9666666666667,93.3666666666667
"EARLTON A",-79.8488888888889,47.695,2022,7,18.1677419354839,24.6064516129032,11.6709677419355,2.83548387096774,49.5483870967742,94.8387096774194
"EARLTON A",-79.8488888888889,47.695,2022,8,17.1403225806452,23.5532258064516,10.6774193548387,2.48709677419355,54.6451612903226,97.0967741935484
"EARLTON A",-79.8488888888889,47.695,2022,9,12.5966666666667,18.3733333333333,6.76666666666667,3.54333333333333,59.7333333333333,97.1
"EARLTON A",-79.8488888888889,47.695,2022,10,7.1241935483871,12.6596774193548,1.54677419354839,2.23387096774194,60.9032258064516,96.3387096774194
"EARLTON A",-79.8488888888889,47.695,2022,11,-0.26,3.67333333333333,-4.17333333333333,2.35,69.1666666666667,93.2666666666667
"EARLTON A",-79.8488888888889,47.695,2022,12,-7.65806451612903,-3.66774193548387,-11.6193548387097,0.82258064516129,75.6129032258064,92.4516129032258
"EARLTON A",-79.8488888888889,47.695,2023,1,-11.4548387096774,-5.75483870967742,-17.0967741935484,0.0580645161290323,68.6129032258064,90.1612903225806
"EARLTON A",-79.8488888888889,47.695,2023,2,-13,-6.325,-19.625,0.353571428571429,65.6785714285714,89.8214285714286
"EARLTON A",-79.8488888888889,47.695,2023,3,-7.1741935483871,-0.967741935483871,-13.3354838709677,0.812903225806452,54.2903225806452,87.3548387096774
"EARLTON A",-79.8488888888889,47.695,2023,4,2.51333333333333,8.02,-3.02,2.78666666666667,54.3,90.7666666666667
"EARLTON A",-79.8488888888889,47.695,2023,5,11.2935483870968,18.7516129032258,3.77096774193548,2.08064516129032,35.7741935483871,85.9354838709677
"EARLTON A",-79.8488888888889,47.695,2023,6,16.8333333333333,23.57,10.0533333333333,1.16,43.7333333333333,90.8
"EARLTON A",-79.8488888888889,47.695,2023,7,18.4129032258065,25.3016129032258,11.491935483871,0.932258064516129,49.5483870967742,97.5483870967742
"EARLTON A",-79.8488888888889,47.695,2023,8,15.9612903225806,22.1870967741935,9.68709677419355,2.33064516129032,52.6612903225806,96.758064516129
"EARLTON A",-79.8488888888889,47.695,2023,9,13.9333333333333,21.1333333333333,6.67833333333333,2.40333333333333,54.45,98.6666666666667
"EARLTON A",-79.8488888888889,47.695,2023,10,7.55483870967742,11.5870967741935,3.49193548387097,5.38064516129032,71.2258064516129,98.6451612903226
"EARLTON A",-79.8488888888889,47.695,2023,11,-3.04666666666667,1.11666666666667,-7.18666666666667,1.62,69.4,94.2
"EARLTON A",-79.8488888888889,47.695,2023,12,-5.4258064516129,-1.7258064516129,-9.10161290322581,0.509677419354839,76.0645161290323,92.9677419354839
"EARLTON A",-79.8488888888889,47.695,2024,1,-10.5193548387097,-6.54354838709677,-14.4661290322581,0.235483870967742,73.7903225806452,89.9193548387097
"EARLTON A",-79.8488888888889,47.695,2024,2,-7.47241379310345,-2.08620689655172,-12.8206896551724,0.93448275862069,67.5172413793103,91.7241379310345
"EARLTON A",-79.8488888888889,47.695,2024,3,-3.26129032258065,1.7741935483871,-8.28387096774193,1.28064516129032,58.4516129032258,89.8387096774194
"EARLTON A",-79.8488888888889,47.695,2024,4,3.59666666666667,9.05666666666667,-1.90333333333333,4.59666666666667,51.7666666666667,91.2666666666667
"EARLTON A",-79.8488888888889,47.695,2024,5,12.6967741935484,19.4548387096774,5.8741935483871,1.77741935483871,40.1290322580645,91.1290322580645
"EARLTON A",-79.8488888888889,47.695,2024,6,16.7233333333333,22.9066666666667,10.4866666666667,3.90333333333333,50.1333333333333,93.3333333333333
"EARLTON A",-79.8488888888889,47.695,2024,7,19.2116666666667,25.8333333333333,12.535,1.06166666666667,50.8666666666667,95.9166666666667
"EARLTON A",-79.8488888888889,47.695,2024,8,17.5322580645161,24.7,10.3354838709677,2.27096774193548,45.8064516129032,96.9354838709677
"EARLTON A",-79.8488888888889,47.695,2024,9,14.9866666666667,21.9866666666667,7.95,3.48666666666667,53.5,98.2
"EARLTON A",-79.8488888888889,47.695,2024,10,6.94838709677419,12.9096774193548,0.948387096774194,2.5258064516129,54.741935483871,96.8709677419355
"EARLTON A",-79.8488888888889,47.695,2024,11,1.19333333333333,3.76666666666667,-1.40333333333333,1.96333333333333,75.6333333333333,94.7
"EARLTON A",-79.8488888888889,47.695,2024,12,-8.63548387096774,-4.85483870967742,-12.3870967741935,1.65483870967742,78.6774193548387,93.3870967741936
"EARLTON A",-79.8488888888889,47.695,2025,1,-14.6903225806452,-9.60322580645161,-19.7354838709677,0.032258064516129,69.7741935483871,87.9354838709677
"EARLTON A",-79.8488888888889,47.695,2025,2,-13.5642857142857,-8.71071428571429,-18.3678571428571,0.432142857142857,64.4642857142857,87
"EARLTON A",-79.8488888888889,47.695,2025,3,-6.37096774193548,-0.783870967741935,-11.8967741935484,1.6258064516129,60.0322580645161,90.4193548387097
"EARLTON A",-79.8488888888889,47.695,2025,4,0.183333333333333,5.63333333333333,-5.28666666666667,2.72666666666667,50.2666666666667,89.1
"EARLTON A",-79.8488888888889,47.695,2025,5,9.98387096774194,16.5483870967742,3.36129032258065,1.29032258064516,44.7741935483871,88.7741935483871
"EARLTON A",-79.8488888888889,47.695,2025,6,16.0366666666667,22.6566666666667,9.37666666666667,2.62666666666667,48.3,93.4
"EARLTON A",-79.8488888888889,47.695,2025,7,18.072,24.376,11.704,4.56,54.14,94.36
"EARLTON AWOS",-79.8488888888889,47.695,2004,11,-0.56,3.18,-4.32333333333333,1.99,47.6066919191919,91.1761363636364
"EARLTON AWOS",-79.8488888888889,47.695,2004,12,-13.8,-7.89032258064516,-19.6677419354839,2.33548387096774,48.8005050505051,91.5227272727273
"EARLTON AWOS",-79.8488888888889,47.695,2005,1,-17.5096774193548,-10.5645161290323,-24.3806451612903,0.129032258064516,50.0138888888889,91.875
"EARLTON AWOS",-79.8488888888889,47.695,2005,2,-11.1928571428571,-5.13928571428571,-17.2178571428571,0.446428571428571,51.1685606060606,92.2102272727273
